;Version, 1, 0
;ron
;X, Y
;Re, Re
;W, Ohm
;xunit, yunit
1e-06,272.3549109994979
1.069306930693069e-06,256.3403539811559
1.138613861386139e-06,242.0561720348185
1.207920792079208e-06,229.266086418639
1.277227722772277e-06,217.8992676119514
1.346534653465347e-06,207.5912603629007
1.415841584158416e-06,198.2024018165226
1.485148514851485e-06,189.6162685962494
1.554455445544554e-06,181.7350980103591
1.623762376237624e-06,174.4762352519449
1.693069306930693e-06,167.7693524557175
1.762376237623762e-06,161.5542535589469
1.831683168316832e-06,155.7791276282036
1.900990099009901e-06,150.3991484104681
1.97029702970297e-06,145.3753433487289
2.039603960396039e-06,140.6736739525496
2.108910891089109e-06,136.2642831767041
2.178217821782178e-06,132.1208756995217
2.247524752475247e-06,128.2202046703337
2.316831683168317e-06,124.541644297605
2.386138613861386e-06,121.0668320670207
2.455445544554455e-06,117.8800519569966
2.524752475247525e-06,114.8762244659541
2.594059405940594e-06,112.0174802214027
2.663366336633663e-06,109.2938924915843
2.732673267326733e-06,106.6963818716854
2.801980198019802e-06,104.2166332465749
2.871287128712871e-06,101.8470213656669
2.940594059405941e-06,99.58054421121719
3.00990099009901e-06,97.41076337494168
3.079207920792079e-06,95.33175070947796
3.148514851485148e-06,93.33804058121432
3.217821782178218e-06,91.42458711346765
3.287128712871287e-06,89.58672587027361
3.356435643564356e-06,87.82013948909014
3.425742574257426e-06,86.12082682449744
3.495049504950495e-06,84.48507521397752
3.564356435643564e-06,82.90943552108484
3.633663366336634e-06,81.39069965087604
3.702970297029703e-06,79.92588026769917
3.772277227722772e-06,78.51219247665931
3.841584158415842e-06,77.14703725768264
3.910891089108911e-06,75.82798646545407
3.98019801980198e-06,74.55276922996133
4.04950495049505e-06,73.31925961127699
4.118811881188119e-06,72.12546537883961
4.188118811881188e-06,70.96951780013008
4.257425742574258e-06,69.8496623365356
4.326732673267327e-06,68.76425015553103
4.396039603960396e-06,67.71173037831872
4.465346534653465e-06,66.69064299088647
4.534653465346535e-06,65.69961235422086
4.603960396039604e-06,64.73734125630124
4.673267326732673e-06,63.80260545457019
4.742574257425743e-06,62.89424866296525
4.811881188118812e-06,62.01117794235955
4.881188118811881e-06,61.15235945749567
4.950495049504951e-06,60.316814567247
5.01980198019802e-06,59.5036162183851
5.089108910891089e-06,58.71188561599877
5.158415841584159e-06,57.94078914636463
5.227722772277228e-06,57.18953553042461
5.297029702970297e-06,56.45737318814047
5.366336633663367e-06,55.74358779587867
5.435643564356436e-06,55.04750002066854
5.504950495049505e-06,54.36846341668782
5.574257425742574e-06,53.70586247068744
5.643564356435644e-06,53.0591107842893
5.712871287128713e-06,52.42764938217756
5.782178217821782e-06,51.81094513620192
5.851485148514852e-06,51.20848929629008
5.920792079207921e-06,50.61979611987171
5.99009900990099e-06,50.04440159224097
6.05940594059406e-06,49.52012723242146
6.128712871287129e-06,49.01289198479271
6.198019801980198e-06,48.51586302518403
6.267326732673268e-06,48.02873729418388
6.336633663366337e-06,47.55122354095738
6.405940594059406e-06,47.08304175716713
6.475247524752476e-06,46.62392264294378
6.544554455445545e-06,46.17360710282269
6.613861386138614e-06,45.73184576971641
6.683168316831684e-06,45.29839855513054
6.752475247524753e-06,44.8730342239616
6.821782178217822e-06,44.45552999233247
6.891089108910891e-06,44.04567114703107
6.960396039603961e-06,43.64325068521853
7.02970297029703e-06,43.24806897316376
7.099009900990099e-06,42.85993342285197
7.168316831683169e-06,42.47865818538694
7.237623762376238e-06,42.10406386018546
7.306930693069307e-06,41.73597721902799
7.376237623762377e-06,41.37423094409227
7.445544554455446e-06,41.01866337915185
7.514851485148515e-06,40.66911829318182
7.584158415841585e-06,40.32544465565566
7.653465346534653e-06,39.98749642287009
7.722772277227722e-06,39.6551323346719
7.792079207920792e-06,39.32821572100585
7.861386138613861e-06,39.00661431773531
7.93069306930693e-06,38.69020009122405
8e-06,38.37884907119901
