;Version, 1, 0
;v /net2\; tran (V)
;X, Y
;Re, Re
;time, V
;s, V
0,0
3.401360544217687e-11,3.906008296829667e-06
6.802721088435375e-11,1.851533254866333e-05
1.020408163265306e-10,3.974244904018351e-05
1.360544217687075e-10,7.360263395275403e-05
1.700680272108844e-10,0.0001131878516857532
2.040816326530612e-10,0.0001416437874865646
2.380952380952381e-10,0.0001365708332830279
2.72108843537415e-10,7.920876281614974e-05
3.061224489795919e-10,-3.41237456576553e-05
3.401360544217688e-10,-0.0001853303314170163
3.741496598639457e-10,-0.0003349902103955782
4.081632653061226e-10,-0.0004316648972709593
4.421768707482995e-10,-0.0004284256133300063
4.761904761904763e-10,-0.0003004856573257973
5.102040816326531e-10,-5.86303463088013e-05
5.4421768707483e-10,0.0002475281969296546
5.782312925170068e-10,0.0005390346119268269
6.122448979591837e-10,0.0007279006175647683
6.462585034013605e-10,0.0007434424130113037
6.802721088435374e-10,0.0005564423638342505
7.142857142857142e-10,0.0001933522510382502
7.48299319727891e-10,-0.0002648303795595036
7.823129251700679e-10,-0.0007004574918624973
8.163265306122447e-10,-0.0009897876326620729
8.503401360544216e-10,-0.001038285327340188
8.843537414965984e-10,-0.0008105600049430895
9.183673469387752e-10,-0.000345576692827486
9.523809523809522e-10,0.0002482977160442895
9.86394557823129e-10,0.0008185393732158825
1.020408163265306e-09,0.001208092595023655
1.054421768707483e-09,0.001298935373423376
1.08843537414966e-09,0.001047488382933834
1.122448979591836e-09,0.0005012846891126199
1.156462585034013e-09,-0.0002088299849209714
1.19047619047619e-09,-0.0009000993300036229
1.224489795918367e-09,-0.001385324200341276
1.258503401360544e-09,-0.001523903715174195
1.292517006802721e-09,-0.001262577435238541
1.326530612244897e-09,-0.0006539044094954912
1.360544217687074e-09,0.0001535717678173987
1.394557823129251e-09,0.0009514674910136723
1.428571428571428e-09,0.001525734730847597
1.462585034013605e-09,0.001714598664777254
1.496598639455782e-09,0.001454096378654529
1.530612244897959e-09,0.0007987773079870028
1.564625850340135e-09,-8.900816037417516e-05
1.598639455782312e-09,-0.0009794804350912929
1.632653061224489e-09,-0.001635150988553705
1.666666666666666e-09,-0.001874645025907867
1.700680272108843e-09,-0.001622998872179882
1.73469387755102e-09,-0.0009344382201212141
1.768707482993196e-09,1.86049000612474e-05
1.802721088435373e-09,0.0009887044936174787
1.83673469387755e-09,0.001718031840832513
1.870748299319727e-09,0.002007250753068787
1.904761904761904e-09,0.00177009704487124
1.938775510204081e-09,0.001058926389160035
1.972789115646258e-09,5.35444270521361e-05
2.006802721088435e-09,-0.0009842314820811878
2.040816326530612e-09,-0.001779216713952112
2.074829931972789e-09,-0.002116046837845179
2.108843537414966e-09,-0.001897458032182634
2.142857142857143e-09,-0.001172553388108837
2.17687074829932e-09,-0.0001260536655313225
2.210884353741497e-09,0.0009689889303004147
2.244897959183674e-09,0.001822393161481006
2.278911564625852e-09,0.002204041432412644
2.312925170068029e-09,0.002006382873964472
2.346938775510206e-09,0.001274448602839106
2.380952380952383e-09,0.0001959655861647803
2.41496598639456e-09,-0.0009467293285442436
2.448979591836737e-09,-0.001851035781909267
2.482993197278914e-09,-0.002274341441490234
2.517006802721091e-09,-0.002099057696281263
2.551020408163268e-09,-0.00136559821585404
2.585034013605445e-09,-0.0002632002344055253
