;Version, 1, 0
;NF dB10
;X, Y
;Re, Re
;freq, Noise factor
;Hz, dB
1000000000,28.21015006147087
1007812500,28.02691098087404
1015625000,27.8439990189511
1023437500,27.66139877327978
1031250000,27.4790950219289
1039062500,27.29707271990165
1046875000,27.11531699576149
1054687500,26.93381314844465
1062500000,26.75254664426511
1070312500,26.57150311411734
1078125000,26.39066835088259
1085937500,26.21002830704479
1093750000,26.02956909252276
1101562500,25.84927697272574
1109375000,25.66913836683947
1117187500,25.48913984635093
1125000000,25.30926813382037
1132812500,25.12951010190928
1140625000,24.94985277267454
1148437500,24.77028331713886
1156250000,24.59078905514858
1164062500,24.41135745553099
1171875000,24.23197613656341
1179687500,24.05263286676817
1187500000,23.87331556604744
1195312500,23.69401230717372
1203125000,23.51471131765234
1210937500,23.33540098197341
1218750000,23.15606984427231
1226562500,22.97670661141819
1234375000,22.79730015655217
1242187500,22.61783952309729
1250000000,22.43831392926474
1257812500,22.25871277308138
1265625000,22.07902563796586
1273437500,21.89924229888198
1281250000,21.71935272909955
1289062500,21.53934710759513
1296875000,21.35921582712678
1304687500,21.17894950301864
1312500000,20.99853898269368
1320312500,20.81797535599472
1328125000,20.63724996633642
1335937500,20.45635442273255
1343750000,20.27528061274612
1351562500,20.09402071641154
1359375000,19.91256722118123
1367187500,19.73091293795087
1375000000,19.54905101822087
1382812500,19.36697497245377
1390625000,19.18467868969009
1398437500,19.00215645848777
1406250000,18.81940298925328
1414062500,18.63641343803453
1421875000,18.45318343184879
1429687500,18.26970909562096
1437500000,18.08598708081
1445312500,17.90201459580309
1453125000,17.71778943815925
1460937500,17.533310028786
1468750000,17.34857544813245
1476562500,17.16358547448515
1484375000,16.9783406244506
1492187500,16.79284219571005
1500000000,16.60709231212979
1507812500,16.42109397130777
1515625000,16.23485109463543
1523437500,16.04836857994764
1531250000,15.86165235682912
1539062500,15.67470944463764
1546875000,15.48754801329544
1554687500,15.30017744688885
1562500000,15.11260841010285
1570312500,14.92485291750112
1578125000,14.73692440564284
1585937500,14.54883780800604
1593750000,14.36060963266072
1601562500,14.17225804260607
1609375000,13.98380293865158
1617187500,13.79526604468392
1625000000,13.60667099511711
1632812500,13.4180434242753
1640625000,13.22941105740189
1648437500,13.04080380292863
1656250000,12.85225384557007
1664062500,12.66379573973568
1671875000,12.47546650267086
