;Version, 1, 0
;noise figure
;X, Y
;Re, Re
;freq, Noise Figure
;Hz, dB
-31445312.5,5.11179040259135
-31250000,5.103409619716784
-31054687.5,5.094983299184188
-30859375,5.086510948005646
-30664062.5,5.077992067118655
-30468750,5.069426151390273
-30273437.5,5.060812689631917
-30078125,5.052151164623138
-29882812.5,5.043441053132921
-29687500,5.034681825968746
-29492187.5,5.025872948016274
-29296875,5.017013878301333
-29101562.5,5.008104070061687
-28906250,4.999142970826597
-28710937.5,4.990130022514374
-28515625,4.981064661538303
-28320312.5,4.971946318936589
-28125000,4.962774420507079
-27929687.5,4.95354838697267
-27734375,4.944267634150521
-27539062.5,4.934931573157326
-27343750,4.925539610620665
-27148437.5,4.916091148926793
-26953125,4.906585586486335
-26757812.5,4.897022318023797
-26562500,4.887400734907051
-26367187.5,4.877720225494419
-26171875,4.867980175524329
-25976562.5,4.85817996853307
-25781250,4.848318986316615
-25585937.5,4.838396609428308
-25390625,4.82841221772322
-25195312.5,4.81836519094541
-25000000,4.80825490936897
-24804687.5,4.7980807544879
-24609375,4.787842109768254
-24414062.5,4.777538361456944
-24218750,4.767168899460933
-24023437.5,4.756733118287457
-23828125,4.746230418073146
-23632812.5,4.735660205681003
-23437500,4.725021895891806
-23242187.5,4.714314912681919
-23046875,4.703538690606617
-22851562.5,4.692692676285215
-22656250,4.681776329997649
-22460937.5,4.670789127411676
-22265625,4.659730561428275
-22070312.5,4.648600144177907
-21875000,4.637397409161515
-21679687.5,4.626121913547396
-21484375,4.614773240652958
-21289062.5,4.603351002595328
-21093750,4.591854843152314
-20898437.5,4.58028444082832
-20703125,4.56863951214767
-20507812.5,4.556919815193655
-20312500,4.545125153409104
-20117187.5,4.533255379672252
-19921875,4.521310400678564
-19726562.5,4.50929018164066
-19531250,4.497194751334483
-19335937.5,4.485024207515197
-19140625,4.472778722732549
-18945312.5,4.460458550572094
-18750000,4.448064032348138
-18554687.5,4.435595604295679
-18359375,4.423053805284403
