;Version, 1, 0
;v (/out_ip /out_in)\; pac dB20(V) (harmonic=-1)
;X, Y
;Re, Re
;freq, V
;Hz, dB
-50000000,6.87226483922997
-49009900.99009895,7.09245393387003
-48019801.98019791,7.31649079362019
-47029702.97029686,7.544543280775531
-46039603.96039581,7.776790143109009
-45049504.95049524,8.013422155263099
-44059405.9405942,8.25464316614298
-43069306.93069315,8.500671256765816
-42079207.9207921,8.751740021935197
-41089108.91089106,9.00809999073951
-40099009.90099001,9.270020202824416
-39108910.89108896,9.537789857788878
-38118811.88118839,9.811720648338465
-37128712.87128735,10.09214837710229
-36138613.8613863,10.37943571826291
-35148514.85148525,10.67397482209129
-34158415.84158421,10.9761903079867
-33168316.83168316,11.28654259548421
-32178217.82178211,11.60553160619622
-31188118.81188107,11.93370086806448
-30198019.80198002,12.27164204844431
-29207920.79207945,12.61999993213033
-28217821.7821784,12.97947784133004
-27227722.77227736,13.35084346150272
-26237623.76237631,13.73493498209037
-25247524.75247526,14.13266737184621
-24257425.74257421,14.54503846510578
-23267326.73267317,14.97313430705485
-22277227.72277212,15.41813284368111
-21287128.71287155,15.88130446798383
-20297029.7029705,16.36400702363954
-19306930.69306946,16.86767142313306
-18316831.68316841,17.39377174414664
-17326732.67326736,17.94377003021577
-16336633.66336632,18.51902027441034
-15346534.65346527,19.12060707694648
-14356435.64356422,19.74908070904702
-13366336.63366318,20.40403013096802
-12376237.62376261,21.08340839084876
-11386138.61386156,21.78249537016394
-10396039.60396051,22.49237097757067
-9405940.594059467,23.1978345662174
-8415841.584158421,23.87496898216105
-7425742.574257374,24.48920098126876
-6435643.564356327,24.99580890007391
-5445544.55445528,25.34566183549833
-4455445.54455471,25.49748337358617
-3465346.534653664,25.43257959494612
-2475247.524752617,25.16275735256038
-1485148.51485157,24.72523039470583
-495049.5049505234,24.16858562794919
495049.5049505234,23.53932392038195
1485148.51485157,22.87457291284344
2475247.524752617,22.20060694131659
3465346.534653664,21.53443406141951
4455445.544554234,20.88622632986105
5445544.55445528,20.2615171822438
6435643.564356327,19.66285711353812
7425742.574257374,19.09095489132072
8415841.584158421,18.54542621692837
9405940.594059467,18.02527015916268
10396039.60396051,17.52916592705787
11386138.61386156,17.05565432082496
12376237.62376213,16.60324633326376
13366336.63366318,16.17048618198815
14356435.64356422,15.75598605758305
15346534.65346527,15.35844347213779
16336633.66336632,14.97664804267963
17326732.67326736,14.60948199234915
18316831.68316841,14.25591704566189
19306930.69306946,13.91500938184693
20297029.7029705,13.58589367151847
21287128.71287107,13.26777681893863
22277227.72277212,12.95993177770801
23267326.73267317,12.6616916480514
24257425.74257421,12.37244416391281
25247524.75247526,12.09162661647054
26237623.76237631,11.81872122339721
27227722.77227736,11.55325093130142
28217821.7821784,11.29477562669161
29207920.79207897,11.04288872488766
30198019.80198002,10.79721410407783
31188118.81188107,10.55740335181712
32178217.82178211,10.32313329268707
33168316.83168316,10.09410376790469
34158415.84158421,9.870035640125019
35148514.85148525,9.650668999118695
36138613.8613863,9.435761546543295
37128712.87128735,9.225087140245391
38118811.88118792,9.018434480732614
39108910.89108896,8.815605924339557
40099009.90099001,8.61641640941011
41089108.91089106,8.420692483316504
42079207.9207921,8.228271419642141
43069306.93069315,8.039000415906891
44059405.9405942,7.852735863488141
45049504.95049477,7.669342682245416
46039603.96039581,7.488693713179966
47029702.97029686,7.310669163333483
48019801.98019791,7.135155952354713
49009900.99009895,6.962047824748004
50000000,6.791244059762679
