;Version, 1, 0
;noise figure
;X, Y
;Re, Re
;freq, Noise Figure
;Hz, dB
-50000000,18.71792314290767
-49804687.5,18.6854870106252
-49609375,18.6529376701723
-49414062.5,18.62027442314081
-49218750,18.58749656639887
-49023437.5,18.55460339209667
-48828125,18.5215941876749
-48632812.5,18.48846823587533
-48437500,18.45522481475415
-48242187.5,18.42186319769773
-48046875,18.38838265344156
-47851562.5,18.35478244609178
-47656250,18.32106183515003
-47460937.5,18.28722007554165
-47265625,18.25325641764709
-47070312.5,18.21917010733715
-46875000,18.18496038601183
-46679687.5,18.1506264906435
-46484375,18.11616765382388
-46289062.5,18.08158310381584
-46093750,18.04687206460918
-45898437.5,18.01203375598233
-45703125,17.97706739356801
-45507812.5,17.94197218892508
-45312500,17.90674734961566
-45117187.5,17.87139207928806
-44921875,17.83590557776649
-44726562.5,17.80028704114642
-44531250,17.76453566189752
-44335937.5,17.72865062897331
-44140625,17.69263112792857
-43945312.5,17.65647634104461
-43750000,17.62018544746262
-43554687.5,17.58375761570622
-43359375,17.54719203384177
-43164062.5,17.5104878653177
-42968750,17.47364427823059
-42773437.5,17.43666043834349
-42578125,17.39953550927864
-42382812.5,17.36226865272111
-42187500,17.32485902863515
-41992187.5,17.28730579549301
-41796875,17.24960811051701
-41601562.5,17.21176512993601
-41406250,17.1737760092559
-41210937.5,17.13563990354627
-41015625,17.09735596774259
-40820312.5,17.05892335696583
-40625000,17.02034122685933
-40429687.5,16.98160873394494
-40234375,16.94272503599811
-40039062.5,16.90368929244422
-39843750,16.86450066477537
-39648437.5,16.825158316991
-39453125,16.78566141606124
-39257812.5,16.74600913241566
-39062500,16.70620064045785
-38867187.5,16.66623511910751
-38671875,16.62611175237114
-38476562.5,16.58582972994294
-38281250,16.54538824783747
-38085937.5,16.50478650905519
-37890625,16.46402372428321
-37695312.5,16.42309911263228
-37500000,16.38201192648213
-37304687.5,16.34076135681299
-37109375,16.29934667610289
-36914062.5,16.25776714532577
-36718750,16.21602203818068
-36523437.5,16.17411064208997
-36328125,16.13203225924927
-36132812.5,16.08978620773058
-35937500,16.04737182264348
-35742187.5,16.00478845735448
-35546875,15.96203548477008
-35351562.5,15.91911229868515
-35156250,15.87601831520019
-34960937.5,15.83275297421195
-34765625,15.78931574097935
-34570312.5,15.74570610777049
-34375000,15.70192359559329
-34179687.5,15.65796775601508
-33984375,15.61383817307516
-33789062.5,15.56953446529507
-33593750,15.52505628779201
-33398437.5,15.4804033345004
-33203125,15.43557534050686
-33007812.5,15.39057208450527
-32812500,15.34539339137744
-32617187.5,15.30003913490576
-32421875,15.25450924062536
-32226562.5,15.20880368882279
-32031250,15.16292251768811
-31835937.5,15.11686582662943
-31640625,15.07063377975772
