;Version, 1, 0
;noise figure
;X, Y
;Re, Re
;freq, Noise Figure
;Hz, dB
-50000000,5.726792283630263
-49804687.5,5.721168054257984
-49609375,5.715524008197637
-49414062.5,5.709859997333576
-49218750,5.70417589986125
-49023437.5,5.698471566542243
-48828125,5.692746853835244
-48632812.5,5.687001616422599
-48437500,5.681235707207451
-48242187.5,5.675448977292779
-48046875,5.669641275903748
-47851562.5,5.663812450410748
-47656250,5.657962346281271
-47460937.5,5.652090807022259
-47265625,5.646197674184927
-47070312.5,5.640282787315892
-46875000,5.634345983910438
-46679687.5,5.628387099401034
-46484375,5.622405967114836
-46289062.5,5.616402418234788
-46093750,5.610376281761087
-45898437.5,5.60432738448391
-45703125,5.598255550954386
-45507812.5,5.592160632310628
-45312500,5.586042392060427
-45117187.5,5.579900675312606
-44921875,5.573735297232187
-44726562.5,5.567546070540209
-44531250,5.561332805477059
-44335937.5,5.555095309760594
-44140625,5.548833388545086
-43945312.5,5.542546844377335
-43750000,5.536235477157635
-43554687.5,5.529899084092763
-43359375,5.523537459657034
-43164062.5,5.517150395542772
-42968750,5.510737680617837
-42773437.5,5.504299100882804
-42578125,5.49783443941894
-42382812.5,5.491343476346601
-42187500,5.48482598877417
-41992187.5,5.478281750750207
-41796875,5.471710533221906
-41601562.5,5.465112103974471
-41406250,5.458486227589134
-41210937.5,5.451832665389809
-41015625,5.445151175395463
-40820312.5,5.438441512261593
-40625000,5.431703427235017
-40429687.5,5.42493666809876
-40234375,5.418140979117995
-40039062.5,5.411316100985791
-39843750,5.4044617707702
-39648437.5,5.397577721860173
-39453125,5.390663683906393
-39257812.5,5.383719382769138
-39062500,5.376744540461301
-38867187.5,5.369738875090143
-38671875,5.362702100800976
-38476562.5,5.355633927721138
-38281250,5.348534061898336
-38085937.5,5.341402205246952
-37890625,5.33423805548722
-37695312.5,5.327041306085905
-37500000,5.319811646199025
-37304687.5,5.312548760612597
-37109375,5.305252329681026
-36914062.5,5.2979220292737
-36718750,5.290557530707972
-36523437.5,5.283158500698021
-36328125,5.275724601290134
-36132812.5,5.268255489804725
-35937500,5.260750818783556
-35742187.5,5.253210235924018
-35546875,5.245633384025964
-35351562.5,5.238019900935353
-35156250,5.230369419484414
-34960937.5,5.222681567441287
-34765625,5.21495596745041
-34570312.5,5.20719223698281
-34375000,5.199389988283164
-34179687.5,5.191548828316536
-33984375,5.183668358722603
-33789062.5,5.175748175765843
-33593750,5.167787870290008
-33398437.5,5.15978702767504
-33203125,5.151745227795632
-33007812.5,5.143662044982531
-32812500,5.135537047985258
-32617187.5,5.127369799939774
-32421875,5.119159858340974
-32226562.5,5.110906775011336
-32031250,5.102610096085114
-31835937.5,5.094269361984169
-31640625,5.085884107410961
