;Version, 1, 0
;v (/out_ip /out_in)\; pac dB20(V) (harmonic=-1)
;X, Y
;Re, Re
;freq, V
;Hz, dB
-50000000,6.787428237835758
-49009900.99009895,7.007138655120352
-48019801.98019791,7.230677622482633
-47029702.97029686,7.458211933216823
-46039603.96039581,7.689919114251426
-45049504.95049524,7.925988624950814
-44059405.9405942,8.166622896020206
-43069306.93069315,8.412038478146872
-42079207.9207921,8.662467313604246
-41089108.91089106,8.918158145903059
-40099009.90099001,9.179377977116005
-39108910.89108896,9.446414211422066
-38118811.88118839,9.719576015077291
-37128712.87128735,9.999196831524086
-36138613.8613863,10.28563669456986
-35148514.85148525,10.5792849020978
-34158415.84158421,10.88056299624609
-33168316.83168316,11.18992808345432
-32178217.82178211,11.50787652909325
-31188118.81188107,11.83494806031028
-30198019.80198002,12.17173030717529
-29207920.79207945,12.51886380334413
-28217821.7821784,12.87704745074473
-27227722.77227736,13.24704442330124
-26237623.76237631,13.62968843496297
-25247524.75247526,14.02589021576437
-24257425.74257421,14.43664390794632
-23267326.73267317,14.86303288323082
-22277227.72277212,15.3062341464417
-21287128.71287155,15.76751995654104
-20297029.7029705,16.2482544468167
-19306930.69306946,16.74988167453247
-18316831.68316841,17.27389937816689
-17326732.67326736,17.82180929372558
-16336633.66336632,18.39502944391763
-15346534.65346527,18.99474525713017
-14356435.64356422,19.62166315468631
-13366336.63366318,20.27561056624077
-12376237.62376261,20.95489917054921
-11386138.61386156,21.65533668449711
-10396039.60396051,22.36875332562348
-9405940.594059467,23.08095269991058
-8415841.584158421,23.76922105781203
-7425742.574257374,24.40013012442536
-6435643.564356327,24.92946397223175
-5445544.55445528,25.30713259299901
-4455445.54455471,25.48892553418329
-3465346.534653664,25.45187436242901
-2475247.524752617,25.20396042217273
-1485148.51485157,24.7806092869715
-495049.5049505234,24.23082479719073
495049.5049505234,23.60278268635924
1485148.51485157,22.93551809787059
2475247.524752617,22.25688458261574
3465346.534653664,21.58499758699898
4455445.544554234,20.93072406187561
5445544.55445528,20.29999447995243
6435643.564356327,19.69556579645812
7425742.574257374,19.11824272267652
8415841.584158421,18.56767691411189
9405940.594059467,18.04287133393219
10396039.60396051,17.54249175183694
11386138.61386156,17.06505636881488
12376237.62376213,16.60904931644536
13366336.63366318,16.17298670473794
14356435.64356422,15.75545317313977
15346534.65346527,15.35512024037448
16336633.66336632,14.97075357328889
17326732.67326736,14.60121365564383
18316831.68316841,14.24545266562719
19306930.69306946,13.90250931065489
20297029.7029705,13.57150269710725
21287128.71287107,13.25162588823721
22277227.72277212,12.94213953588403
23267326.73267317,12.6423658036842
24257425.74257421,12.35168269437293
25247524.75247526,12.06951882962403
26237623.76237631,11.79534869158778
27227722.77227736,11.52868831277837
28217821.7821784,11.26909138832893
29207920.79207897,11.01614577863279
30198019.80198002,10.7694703681036
31188118.81188107,10.52871224601857
32178217.82178211,10.2935441769435
33168316.83168316,10.06366233038508
34158415.84158421,9.838784241963252
35148514.85148525,9.618646980972699
36138613.8613863,9.403005501755743
37128712.87128735,9.191631158700499
38118811.88118792,8.984310367004911
39108910.89108896,8.780843393186212
40099009.90099001,8.581043261301213
41089108.91089106,8.38473476236936
42079207.9207921,8.191753555887439
43069306.93069315,8.001945353776463
44059405.9405942,7.815165177999948
45049504.95049477,7.631276684243544
46039603.96039581,7.450151544854626
47029702.97029686,7.271668885020128
48019801.98019791,7.09571476683868
49009900.99009895,6.922181716536391
50000000,6.750968290606057
